Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
42,Travel_Rarely,491,Sales,8,1,Life Sciences,1,1,Female,61,3,Sales Executive,2,Single,13824,11158,1,Yes,16,3,2,80,30,1,2,4,5,0,Yes
33,Travel_Rarely,1168,Sales,26,4,Technical Degree,1,2,Female,47,3,Manufacturing Director,1,Married,6339,19509,2,Yes,14,4,1,80,5,4,2,1,10,10,No
44,Travel_Rarely,771,Research & Development,5,3,Medical,1,3,Male,49,4,Research Scientist,2,Married,5721,16136,3,Yes,15,3,4,80,24,4,2,6,7,3,Yes
58,Travel_Rarely,1171,Sales,5,2,Technical Degree,1,4,Female,74,2,Manager,1,Married,11831,11205,0,Yes,13,4,3,80,4,5,2,4,3,6,Yes
31,Travel_Rarely,1320,Research & Development,28,1,Other,1,1,Female,79,1,Laboratory Technician,1,Married,8085,17313,2,No,11,3,3,80,12,4,2,1,9,1,No
25,Travel_Frequently,252,Research & Development,8,2,Life Sciences,1,3,Female,70,1,Manufacturing Director,3,Single,11548,13809,4,No,17,3,1,80,20,3,1,4,5,3,Yes
58,Travel_Frequently,757,Research & Development,28,3,Technical Degree,1,4,Male,78,3,Sales Executive,4,Single,3785,11768,0,Yes,16,3,1,80,22,1,1,15,5,13,No
32,Travel_Rarely,633,Research & Development,10,5,Human Resources,1,1,Female,78,4,Laboratory Technician,2,Single,7160,10209,0,No,13,3,1,80,9,5,2,1,12,2,No
56,Travel_Rarely,1266,Sales,4,4,Life Sciences,1,3,Male,75,1,Healthcare Representative,1,Divorced,6925,23759,1,No,20,4,1,80,10,5,3,1,5,1,No
29,Travel_Frequently,459,Human Resources,12,1,Life Sciences,1,1,Female,76,2,Laboratory Technician,1,Single,8955,14440,5,Yes,19,3,1,80,16,2,2,0,2,2,Yes
37,Non-Travel,142,Sales,9,4,Medical,1,1,Male,69,3,Sales Executive,2,Divorced,8834,24666,1,Yes,13,3,4,80,9,6,3,5,7,7,No
45,Travel_Frequently,636,Research & Development,7,2,Human Resources,1,3,Female,59,1,Research Scientist,3,Single,8994,13642,0,Yes,16,4,4,80,17,0,2,0,6,4,No
35,Travel_Frequently,1289,Research & Development,23,3,Other,1,3,Female,99,3,Sales Executive,1,Divorced,13302,15345,2,Yes,25,3,2,80,22,4,3,9,5,3,No
19,Non-Travel,804,Research & Development,11,2,Other,1,1,Female,57,1,Research Scientist,4,Divorced,15017,13037,2,No,14,3,4,80,3,6,1,8,6,0,Yes
37,Travel_Rarely,670,Research & Development,9,4,Life Sciences,1,4,Female,85,1,Research Scientist,3,Married,13829,23668,7,No,16,3,2,80,13,6,1,9,1,4,No
41,Travel_Rarely,735,Sales,18,4,Marketing,1,4,Male,66,4,Sales Executive,1,Divorced,4063,16588,4,Yes,16,4,1,80,17,1,1,6,5,8,No
26,Travel_Rarely,1142,Human Resources,27,4,Life Sciences,1,1,Female,67,1,Manager,1,Married,9493,13661,2,Yes,12,3,2,80,7,6,4,0,0,6,No
55,Travel_Frequently,1151,Sales,21,1,Marketing,1,1,Female,49,1,Sales Executive,2,Single,3777,13308,2,Yes,21,3,2,80,13,4,1,0,8,0,No
48,Travel_Rarely,416,Research & Development,21,5,Life Sciences,1,3,Female,42,2,Sales Representative,1,Single,8287,20742,5,No,15,4,1,80,12,2,1,1,0,9,No
38,Travel_Frequently,1164,Sales,8,4,Medical,1,2,Female,30,3,Sales Representative,4,Married,9459,8059,0,Yes,19,4,4,80,2,6,1,4,3,0,Yes
41,Travel_Rarely,731,Human Resources,14,2,Life Sciences,1,3,Female,76,3,Sales Representative,4,Single,9912,9825,1,No,22,4,1,80,9,3,2,12,0,6,No
28,Travel_Frequently,735,Sales,17,1,Marketing,1,1,Male,68,3,Sales Executive,4,Married,3413,21922,6,Yes,15,4,3,80,5,0,1,10,0,4,Yes
59,Travel_Rarely,341,Sales,2,3,Human Resources,1,1,Female,48,3,Sales Executive,2,Single,5555,22433,2,Yes,16,4,1,80,6,4,1,1,6,1,No
46,Travel_Frequently,479,Sales,7,3,Life Sciences,1,1,Female,46,3,Research Scientist,3,Single,11034,12402,7,No,23,4,2,80,30,2,3,5,0,0,Yes
40,Travel_Rarely,450,Sales,14,3,Technical Degree,1,1,Female,43,2,Healthcare Representative,3,Married,9796,10807,4,Yes,16,4,1,80,15,4,1,13,3,7,No
54,Travel_Rarely,1216,Research & Development,9,4,Life Sciences,1,1,Female,86,3,Laboratory Technician,1,Single,9571,11526,3,Yes,11,4,3,80,7,0,3,1,8,3,Yes
55,Travel_Rarely,607,Sales,11,1,Life Sciences,1,3,Female,66,3,Laboratory Technician,2,Divorced,3253,5078,2,Yes,11,4,4,80,5,2,2,4,6,6,No
37,Travel_Frequently,366,Sales,9,1,Medical,1,1,Female,67,2,Sales Executive,3,Married,4184,23628,6,Yes,13,4,1,80,2,3,3,3,0,8,No
35,Travel_Rarely,418,Sales,1,2,Technical Degree,1,3,Female,94,2,Healthcare Representative,4,Married,4311,23070,3,Yes,15,3,2,80,6,5,1,6,6,1,No
23,Travel_Rarely,879,Human Resources,8,2,Human Resources,1,2,Male,44,3,Laboratory Technician,1,Single,7353,20884,2,Yes,20,4,2,80,21,2,1,8,5,2,Yes
30,Travel_Rarely,984,Sales,28,2,Technical Degree,1,1,Female,63,2,Sales Executive,2,Single,6683,7063,0,Yes,15,3,1,80,19,3,4,1,4,3,Yes
34,Travel_Rarely,652,Sales,5,3,Life Sciences,1,2,Female,77,3,Research Director,2,Single,12954,11247,0,Yes,23,3,1,80,14,6,3,2,0,11,No
39,Travel_Rarely,691,Research & Development,10,2,Human Resources,1,1,Female,100,2,Research Scientist,4,Single,3672,5315,5,Yes,16,3,3,80,23,4,3,13,2,3,No
34,Travel_Rarely,1218,Sales,28,2,Life Sciences,1,2,Female,37,3,Manufacturing Director,3,Single,7199,13057,2,Yes,12,3,2,80,15,0,1,2,9,2,No
35,Non-Travel,959,Research & Development,7,1,Medical,1,1,Female,87,3,Sales Executive,1,Single,9059,17278,4,Yes,22,3,1,80,13,1,1,1,5,6,Yes
28,Travel_Rarely,774,Sales,15,2,Other,1,2,Male,78,2,Manufacturing Director,2,Single,7239,4639,1,Yes,16,3,1,80,10,6,2,8,7,3,No
53,Travel_Frequently,654,Human Resources,7,4,Marketing,1,2,Female,64,4,Research Scientist,2,Single,8741,8100,4,Yes,17,3,1,80,8,0,1,0,8,7,No
30,Travel_Frequently,797,Sales,11,3,Marketing,1,2,Male,54,1,Sales Representative,2,Divorced,14780,9587,2,Yes,13,3,4,80,13,1,4,4,0,3,No
33,Travel_Rarely,248,Human Resources,27,1,Life Sciences,1,4,Female,51,1,Sales Executive,3,Married,3101,16031,3,No,13,3,2,80,14,4,2,3,7,11,No
24,Travel_Rarely,866,Research & Development,12,1,Human Resources,1,4,Male,96,2,Laboratory Technician,3,Single,13243,16978,1,Yes,15,3,3,80,18,3,4,4,6,0,Yes
53,Travel_Frequently,1216,Sales,9,2,Life Sciences,1,2,Female,83,3,Sales Executive,3,Single,4836,20518,0,Yes,14,3,1,80,23,0,3,2,5,2,Yes
30,Travel_Rarely,616,Sales,12,3,Life Sciences,1,3,Female,82,2,Sales Executive,3,Married,4622,15468,2,Yes,23,3,3,80,20,1,2,0,5,2,Yes
24,Travel_Frequently,501,Sales,19,5,Life Sciences,1,4,Female,32,2,Sales Executive,1,Single,14475,19332,4,Yes,15,4,2,80,28,2,2,0,4,5,No
29,Travel_Frequently,1066,Sales,1,4,Other,1,1,Female,93,1,Sales Executive,1,Divorced,3258,7221,2,Yes,16,3,4,80,6,3,3,1,6,6,Yes
39,Non-Travel,842,Sales,18,3,Medical,1,2,Male,57,3,Sales Representative,3,Single,11136,8710,1,Yes,17,3,2,80,15,2,3,4,1,8,Yes
36,Travel_Rarely,656,Research & Development,29,4,Other,1,3,Female,76,1,Research Scientist,1,Single,2635,10336,0,Yes,17,3,3,80,7,3,3,1,6,12,No
45,Travel_Rarely,1383,Sales,20,2,Other,1,2,Female,30,4,Laboratory Technician,1,Single,5514,17510,2,Yes,12,4,1,80,15,5,3,3,12,0,No
39,Travel_Frequently,753,Sales,28,5,Life Sciences,1,1,Female,67,3,Manufacturing Director,3,Married,10273,15614,1,Yes,16,4,4,80,13,5,3,4,10,3,Yes
28,Travel_Frequently,147,Research & Development,24,4,Life Sciences,1,2,Female,55,4,Sales Executive,2,Married,3785,12908,1,No,22,3,3,80,2,0,4,5,7,6,No
27,Travel_Rarely,462,Sales,3,4,Life Sciences,1,2,Female,96,2,Human Resources,3,Single,16542,24409,0,Yes,15,3,2,80,15,3,2,6,0,10,No
43,Travel_Frequently,1116,Sales,2,3,Marketing,1,1,Female,61,1,Manufacturing Director,1,Divorced,4732,22239,3,Yes,14,3,4,80,11,0,1,6,6,1,No
31,Travel_Rarely,1466,Research & Development,19,2,Medical,1,1,Male,32,1,Laboratory Technician,4,Divorced,15529,18066,7,Yes,14,3,3,80,4,0,3,2,0,2,No
29,Travel_Rarely,1318,Research & Development,4,4,Medical,1,3,Female,41,3,Research Scientist,2,Single,11228,21514,1,Yes,14,3,2,80,26,1,1,5,10,1,No
58,Travel_Rarely,1055,Research & Development,4,1,Marketing,1,1,Female,81,1,Research Scientist,2,Single,6406,19785,6,Yes,20,3,3,80,16,2,1,1,0,13,No
42,Travel_Rarely,786,Sales,2,2,Life Sciences,1,1,Female,49,4,Sales Representative,1,Single,7756,7732,0,Yes,14,3,2,80,5,6,4,0,2,0,No
50,Travel_Rarely,703,Sales,14,1,Other,1,2,Male,30,2,Manufacturing Director,3,Single,4233,12944,3,Yes,17,3,2,80,24,1,2,9,4,5,No
34,Travel_Frequently,135,Research & Development,19,3,Medical,1,3,Female,46,3,Laboratory Technician,2,Divorced,4444,22534,4,Yes,13,3,3,80,15,2,4,8,5,10,No
28,Non-Travel,1203,Sales,1,1,Life Sciences,1,3,Female,80,4,Sales Executive,1,Married,6843,14499,3,Yes,13,3,1,80,21,1,1,3,12,4,No
24,Travel_Rarely,1274,Human Resources,20,1,Life Sciences,1,3,Female,79,1,Sales Executive,4,Single,8055,4479,6,Yes,15,4,2,80,2,3,2,1,0,4,Yes
43,Travel_Rarely,305,Sales,24,3,Technical Degree,1,1,Female,69,3,Manufacturing Director,1,Married,6100,24177,3,Yes,16,3,2,80,11,1,2,3,5,2,No
38,Travel_Rarely,924,Sales,6,2,Technical Degree,1,1,Female,93,2,Laboratory Technician,4,Divorced,13912,6764,4,Yes,13,3,1,80,9,3,3,1,7,6,No
34,Travel_Frequently,303,Sales,2,4,Marketing,1,3,Female,75,3,Sales Representative,3,Married,2231,11314,6,Yes,18,3,4,80,6,3,3,3,1,2,No
44,Non-Travel,936,Sales,5,3,Life Sciences,1,1,Female,64,4,Healthcare Representative,2,Single,10072,18207,4,No,13,3,3,80,29,3,1,5,2,10,No
37,Travel_Rarely,1245,Sales,19,4,Medical,1,3,Female,38,3,Manufacturing Director,2,Single,5412,18706,1,Yes,13,4,3,80,10,0,2,1,6,2,No
40,Travel_Rarely,947,Research & Development,2,5,Medical,1,1,Female,30,4,Research Director,1,Single,13644,13356,2,No,18,4,3,80,12,0,3,2,0,2,No
27,Travel_Rarely,1344,Research & Development,5,2,Marketing,1,1,Female,51,3,Healthcare Representative,2,Single,8874,12720,5,Yes,12,3,2,80,13,2,1,6,2,4,No
34,Travel_Rarely,856,Sales,15,1,Other,1,1,Male,80,2,Research Scientist,3,Single,6032,16790,4,Yes,16,3,1,80,12,2,4,8,10,4,No
59,Travel_Rarely,362,Sales,10,3,Medical,1,4,Male,63,3,Manufacturing Director,2,Single,12700,13901,1,Yes,18,3,1,80,25,1,1,2,4,10,No
27,Travel_Rarely,1253,Sales,7,4,Human Resources,1,1,Female,59,3,Healthcare Representative,4,Divorced,11235,6615,0,No,16,3,3,80,24,1,2,7,4,0,No
27,Travel_Rarely,775,Sales,3,3,Medical,1,1,Female,50,2,Sales Executive,2,Single,12556,15180,2,Yes,14,3,3,80,12,5,2,3,6,1,Yes
58,Travel_Frequently,1050,Human Resources,10,3,Technical Degree,1,2,Male,72,2,Laboratory Technician,1,Divorced,4468,15669,5,No,12,3,1,80,8,0,4,6,3,2,No
59,Travel_Frequently,1229,Research & Development,17,5,Other,1,1,Female,88,3,Sales Executive,2,Single,4149,14000,0,Yes,21,4,1,80,9,1,1,8,8,0,Yes
48,Non-Travel,623,Sales,7,3,Human Resources,1,1,Male,46,4,Manufacturing Director,3,Single,9730,14876,4,Yes,20,3,1,80,25,5,3,0,4,6,No
35,Travel_Rarely,717,Sales,15,3,Other,1,3,Female,90,3,Sales Executive,2,Single,10184,6325,6,Yes,19,3,3,80,3,0,1,2,1,2,No
35,Travel_Rarely,1407,Sales,5,3,Life Sciences,1,3,Female,84,1,Healthcare Representative,1,Single,10492,20651,2,No,13,3,3,80,12,0,2,9,5,4,Yes
37,Travel_Frequently,592,Sales,12,1,Marketing,1,3,Female,34,4,Sales Representative,4,Single,6563,16252,0,No,16,3,2,80,20,1,3,5,1,1,No
37,Travel_Rarely,1116,Research & Development,25,4,Other,1,1,Female,77,2,Sales Representative,3,Single,9174,6168,1,Yes,18,3,2,80,2,3,1,1,0,1,No
32,Travel_Rarely,545,Research & Development,5,5,Marketing,1,1,Female,52,4,Sales Executive,2,Married,4853,17039,5,Yes,15,3,1,80,29,1,2,3,2,8,Yes
20,Non-Travel,498,Sales,24,3,Other,1,3,Female,79,2,Manufacturing Director,4,Single,13279,24496,0,Yes,17,3,2,80,14,1,2,3,7,7,Yes
26,Travel_Rarely,788,Sales,13,2,Marketing,1,4,Female,82,3,Sales Representative,1,Married,16695,6262,2,Yes,11,3,1,80,1,5,1,5,0,5,No
19,Travel_Rarely,332,Human Resources,14,1,Life Sciences,1,3,Female,44,3,Sales Representative,2,Single,6487,6842,5,No,15,3,2,80,7,5,4,1,1,4,Yes
31,Travel_Rarely,1334,Sales,12,3,Life Sciences,1,3,Female,52,3,Manufacturing Director,2,Single,4319,8450,2,Yes,16,3,1,80,2,4,1,0,7,6,No
42,Travel_Rarely,487,Research & Development,18,4,Technical Degree,1,1,Female,71,2,Manager,2,Married,11227,18190,5,Yes,16,3,1,80,7,0,1,5,0,8,No
56,Travel_Rarely,602,Sales,10,3,Life Sciences,1,1,Female,71,1,Manager,4,Single,3468,11903,4,Yes,13,3,3,80,29,6,2,8,0,1,No
28,Non-Travel,1381,Sales,3,3,Other,1,4,Male,59,1,Healthcare Representative,4,Single,7158,8441,3,Yes,22,4,4,80,30,6,3,6,5,0,No
53,Travel_Rarely,868,Sales,8,3,Marketing,1,1,Male,73,3,Sales Executive,4,Married,11836,22789,5,Yes,14,3,3,80,28,3,3,0,2,2,No
34,Travel_Rarely,527,Sales,10,2,Technical Degree,1,1,Female,89,4,Manufacturing Director,2,Single,11154,7293,0,Yes,22,3,3,80,11,4,1,6,10,1,No
29,Non-Travel,1453,Sales,13,3,Human Resources,1,4,Male,34,1,Sales Executive,2,Divorced,14539,12812,1,Yes,18,4,1,80,10,3,3,1,6,1,No
30,Travel_Rarely,555,Sales,1,2,Other,1,2,Female,63,3,Sales Executive,2,Married,9237,11907,4,Yes,14,3,2,80,14,1,2,6,6,3,No
27,Travel_Rarely,1408,Human Resources,10,1,Life Sciences,1,1,Female,100,3,Sales Representative,2,Single,4310,8731,1,Yes,11,3,1,80,4,2,2,0,1,7,No
28,Travel_Frequently,1258,Human Resources,1,4,Medical,1,3,Female,68,2,Manufacturing Director,1,Married,9797,13949,6,Yes,12,4,2,80,1,2,2,11,0,6,Yes
20,Travel_Frequently,1026,Research & Development,11,2,Marketing,1,1,Female,90,1,Research Scientist,3,Married,8238,11947,0,Yes,12,3,1,80,13,1,3,1,9,1,No
24,Travel_Rarely,321,Sales,23,4,Medical,1,4,Female,44,3,Sales Executive,3,Single,10129,16516,6,Yes,13,4,2,80,2,3,1,5,0,2,No
30,Travel_Rarely,903,Sales,14,2,Other,1,3,Male,49,3,Manufacturing Director,4,Single,10092,4099,3,Yes,14,3,1,80,20,4,3,1,5,4,No
34,Travel_Rarely,936,Research & Development,1,2,Medical,1,4,Female,70,1,Manager,2,Single,7706,19336,4,Yes,17,3,2,80,10,1,2,4,3,2,No
27,Non-Travel,416,Sales,13,4,Technical Degree,1,2,Female,71,2,Laboratory Technician,2,Single,2368,11938,0,Yes,14,3,1,80,1,0,4,8,12,5,No
56,Travel_Rarely,958,Sales,9,3,Marketing,1,1,Male,95,3,Sales Executive,3,Single,12366,25489,6,Yes,25,3,1,80,4,5,1,0,2,0,Yes
31,Travel_Frequently,523,Research & Development,2,3,Life Sciences,1,2,Male,94,3,Laboratory Technician,4,Married,3722,21081,6,No,13,3,3,80,7,2,1,2,2,2,Yes
26,Travel_Rarely,358,Research & Development,9,1,Other,1,3,Female,33,2,Laboratory Technician,4,Single,9019,17058,8,Yes,19,4,2,80,3,4,2,6,1,4,No
35,Travel_Frequently,1352,Sales,2,5,Life Sciences,1,1,Female,81,1,Manufacturing Director,3,Single,3076,5496,4,Yes,17,3,4,80,22,4,2,0,9,7,No
43,Travel_Rarely,263,Sales,16,3,Other,1,3,Female,46,4,Sales Executive,3,Married,7520,13379,3,Yes,19,3,4,80,14,0,2,1,8,13,No
58,Travel_Rarely,846,Research & Development,12,3,Marketing,1,1,Male,100,2,Sales Executive,1,Single,7061,7285,1,Yes,18,3,3,80,6,5,2,3,5,4,No
55,Travel_Frequently,588,Research & Development,28,4,Other,1,2,Female,32,3,Sales Executive,2,Single,4793,13234,2,Yes,25,3,2,80,6,2,1,5,7,2,No
46,Travel_Frequently,587,Sales,6,4,Medical,1,2,Female,87,1,Sales Executive,3,Single,8997,19480,6,No,11,3,3,80,25,4,2,3,1,1,No
53,Travel_Rarely,316,Research & Development,23,3,Medical,1,4,Male,42,3,Research Scientist,3,Single,3510,4428,6,Yes,11,4,1,80,22,1,1,5,0,1,No
55,Travel_Rarely,813,Research & Development,7,4,Medical,1,1,Female,68,3,Human Resources,3,Divorced,14574,14216,0,No,11,3,2,80,5,3,1,2,1,0,Yes
22,Travel_Rarely,1397,Human Resources,3,1,Life Sciences,1,4,Female,47,2,Research Scientist,1,Married,4156,4163,0,Yes,11,3,1,80,26,2,2,0,12,3,Yes
26,Travel_Rarely,406,Sales,19,4,Marketing,1,2,Male,86,3,Sales Executive,4,Single,7498,7478,2,Yes,16,4,3,80,11,3,2,0,6,8,No
25,Travel_Frequently,769,Sales,13,2,Technical Degree,1,1,Female,53,2,Laboratory Technician,3,Single,11512,11213,6,Yes,20,4,1,80,11,1,2,0,0,0,Yes
20,Travel_Frequently,738,Human Resources,28,2,Life Sciences,1,3,Female,40,1,Healthcare Representative,1,Single,9667,15157,2,No,20,3,3,80,23,6,1,4,3,10,No
30,Travel_Rarely,1138,Research & Development,6,3,Technical Degree,1,1,Female,48,2,Laboratory Technician,4,Married,4627,23631,0,Yes,12,3,1,80,10,6,3,2,6,7,No
19,Travel_Rarely,983,Human Resources,4,2,Medical,1,3,Male,58,2,Research Director,3,Divorced,8900,10079,4,No,19,3,1,80,6,0,4,11,0,4,Yes
35,Travel_Frequently,1252,Research & Development,3,3,Other,1,1,Male,34,3,Sales Executive,3,Single,7917,15016,2,No,11,3,1,80,21,0,1,9,9,2,No
43,Travel_Rarely,1372,Sales,9,3,Marketing,1,1,Female,85,1,Sales Executive,3,Single,5346,9489,8,Yes,13,3,2,80,7,2,2,3,1,3,Yes
46,Travel_Rarely,965,Sales,21,1,Technical Degree,1,1,Female,35,3,Sales Executive,3,Single,13463,19110,1,Yes,12,3,2,80,11,2,3,2,10,1,No
56,Travel_Frequently,736,Sales,20,5,Life Sciences,1,4,Female,65,1,Research Scientist,1,Single,2242,7253,2,Yes,14,4,1,80,20,2,1,8,4,7,Yes
51,Travel_Frequently,269,Sales,4,1,Human Resources,1,2,Female,37,1,Sales Executive,2,Divorced,14236,13057,4,Yes,13,4,1,80,11,4,3,2,6,6,No
25,Travel_Rarely,1358,Research & Development,2,5,Life Sciences,1,2,Male,86,3,Research Director,1,Single,15271,18669,0,Yes,18,3,4,80,14,0,1,5,1,6,No
50,Travel_Rarely,624,Sales,13,4,Other,1,1,Female,64,2,Manager,4,Divorced,4447,6713,5,No,16,3,2,80,15,0,3,5,0,6,No
24,Non-Travel,195,Sales,9,2,Marketing,1,2,Female,62,3,Laboratory Technician,1,Single,4947,4057,5,Yes,11,3,4,80,4,3,3,3,3,9,No
40,Travel_Frequently,1156,Sales,4,2,Technical Degree,1,1,Female,50,1,Sales Representative,2,Single,8049,6918,1,Yes,13,3,2,80,25,2,2,0,1,4,No
39,Travel_Rarely,1299,Sales,23,2,Technical Degree,1,3,Male,100,3,Sales Executive,1,Single,6163,7160,3,Yes,12,3,2,80,2,3,2,10,6,1,No
56,Non-Travel,757,Research & Development,8,2,Life Sciences,1,1,Female,39,2,Research Scientist,1,Married,15123,10743,4,Yes,16,3,1,80,17,3,2,1,4,5,No
57,Travel_Frequently,576,Research & Development,4,4,Life Sciences,1,3,Female,68,2,Laboratory Technician,2,Divorced,14295,22874,3,Yes,13,3,1,80,21,4,3,0,5,3,No
44,Travel_Rarely,798,Sales,9,5,Life Sciences,1,3,Female,47,1,Laboratory Technician,1,Divorced,8710,21723,5,Yes,21,3,3,80,11,5,3,0,3,8,No
44,Travel_Rarely,1328,Sales,11,3,Other,1,2,Female,45,4,Healthcare Representative,3,Single,14360,3746,3,Yes,24,3,4,80,15,4,2,2,4,3,Yes
48,Travel_Rarely,1109,Sales,9,1,Other,1,3,Female,77,4,Manufacturing Director,4,Divorced,14718,18015,3,Yes,13,4,2,80,29,5,3,4,5,2,No
22,Travel_Rarely,1437,Research & Development,4,3,Technical Degree,1,2,Female,61,2,Healthcare Representative,3,Married,7428,16944,3,No,19,3,2,80,7,6,1,1,8,2,No
41,Travel_Frequently,1233,Sales,27,2,Medical,1,2,Female,44,4,Healthcare Representative,3,Single,7519,20731,1,No,14,4,3,80,13,3,2,5,4,1,Yes
25,Non-Travel,1229,Research & Development,15,2,Life Sciences,1,3,Female,39,2,Healthcare Representative,2,Single,2783,12830,1,Yes,25,4,2,80,4,0,2,1,5,5,No
39,Non-Travel,601,Research & Development,3,2,Marketing,1,1,Female,47,3,Laboratory Technician,2,Married,11152,14974,0,Yes,11,3,1,80,13,4,1,15,8,2,No
36,Travel_Rarely,832,Sales,2,5,Medical,1,3,Female,68,1,Sales Executive,1,Single,12421,17765,3,Yes,12,3,2,80,23,5,1,2,10,4,No
35,Travel_Frequently,942,Research & Development,10,1,Technical Degree,1,1,Male,80,1,Sales Executive,4,Single,11153,17446,0,Yes,13,3,3,80,6,0,4,0,8,5,No
48,Travel_Rarely,280,Human Resources,1,3,Life Sciences,1,4,Female,65,3,Sales Representative,3,Divorced,4189,4320,0,No,21,3,1,80,15,4,3,2,2,2,No
59,Travel_Rarely,138,Human Resources,20,2,Other,1,1,Female,94,4,Research Scientist,1,Single,7373,11273,1,Yes,11,3,2,80,7,0,2,7,5,2,No
38,Travel_Frequently,1285,Sales,5,4,Marketing,1,1,Female,40,2,Manager,1,Single,7457,10768,3,Yes,23,3,1,80,7,4,1,7,2,2,Yes
20,Travel_Rarely,385,Sales,7,2,Life Sciences,1,1,Female,48,1,Healthcare Representative,2,Married,5010,22869,0,Yes,11,3,4,80,21,3,3,5,3,7,No
25,Travel_Rarely,170,Sales,19,1,Life Sciences,1,2,Female,32,4,Research Scientist,2,Single,5917,16139,4,No,19,3,2,80,12,3,3,1,10,5,Yes
28,Travel_Rarely,1040,Sales,8,2,Other,1,1,Female,42,3,Research Scientist,1,Married,13417,16454,5,Yes,17,3,3,80,17,5,2,5,2,5,No
41,Travel_Rarely,603,Sales,2,3,Life Sciences,1,2,Male,75,4,Sales Executive,2,Married,7580,16139,2,Yes,15,3,4,80,21,2,1,14,5,1,No
28,Travel_Rarely,1343,Human Resources,4,1,Other,1,1,Female,86,2,Research Scientist,4,Single,4369,19290,0,Yes,15,4,4,80,18,6,3,6,6,4,No
27,Travel_Rarely,1185,Sales,28,2,Medical,1,2,Female,32,4,Laboratory Technician,3,Single,6072,3921,5,Yes,17,3,2,80,12,3,1,0,3,5,No
25,Travel_Rarely,162,Human Resources,20,4,Technical Degree,1,3,Female,56,1,Sales Executive,1,Single,10477,18146,3,Yes,12,3,4,80,9,4,2,1,6,2,No
48,Non-Travel,766,Sales,19,1,Life Sciences,1,2,Female,58,3,Manager,1,Married,4350,24248,5,Yes,15,3,2,80,24,4,1,2,0,3,Yes
58,Travel_Rarely,857,Research & Development,23,1,Technical Degree,1,4,Female,35,1,Research Director,4,Single,3748,12090,3,Yes,14,3,4,80,17,0,1,0,1,0,No
33,Travel_Rarely,488,Sales,29,1,Medical,1,2,Female,60,1,Sales Representative,4,Single,10644,6539,2,No,19,4,3,80,7,6,1,1,0,7,No
42,Travel_Rarely,799,Sales,19,1,Life Sciences,1,2,Male,87,3,Manufacturing Director,1,Single,3988,8347,5,Yes,21,3,2,80,13,2,2,3,3,1,No
21,Travel_Frequently,829,Sales,19,1,Other,1,2,Female,37,1,Sales Executive,3,Divorced,12412,5464,2,Yes,11,4,1,80,24,1,3,6,5,0,Yes
35,Non-Travel,180,Sales,24,4,Technical Degree,1,1,Female,53,3,Research Scientist,3,Single,3153,16468,4,Yes,16,4,2,80,4,4,2,4,6,0,No
41,Travel_Rarely,504,Research & Development,22,1,Medical,1,1,Female,38,2,Laboratory Technician,3,Married,6413,24229,1,Yes,17,3,3,80,8,4,1,2,6,0,Yes
50,Travel_Frequently,505,Research & Development,5,4,Technical Degree,1,2,Female,59,1,Sales Executive,1,Single,15249,7470,7,No,16,3,1,80,17,4,1,0,1,1,Yes
55,Travel_Rarely,1244,Sales,15,3,Other,1,1,Male,67,3,Sales Executive,2,Single,3143,12256,0,Yes,19,4,1,80,8,6,2,12,5,5,Yes
41,Non-Travel,655,Sales,17,4,Life Sciences,1,2,Female,83,3,Sales Executive,1,Single,8600,3129,2,Yes,22,3,1,80,9,4,1,4,10,7,Yes
31,Travel_Rarely,858,Sales,22,1,Other,1,1,Female,89,1,Manufacturing Director,3,Divorced,14062,13946,4,Yes,15,4,3,80,10,0,2,5,5,4,No
32,Travel_Rarely,401,Human Resources,17,1,Other,1,3,Female,71,4,Manufacturing Director,2,Single,5332,20296,2,Yes,13,3,1,80,12,0,1,2,6,1,No
53,Travel_Frequently,1218,Research & Development,21,4,Marketing,1,2,Female,67,2,Manager,1,Single,8156,13710,0,Yes,11,3,2,80,2,3,2,12,0,13,Yes
33,Non-Travel,895,Sales,6,4,Technical Degree,1,4,Female,100,2,Laboratory Technician,3,Single,14944,10694,5,No,13,4,2,80,7,5,4,16,2,8,No
33,Travel_Frequently,1437,Sales,11,4,Life Sciences,1,3,Female,56,1,Sales Representative,2,Married,14557,24008,0,Yes,14,3,1,80,16,0,1,7,0,5,No
30,Travel_Frequently,650,Sales,5,1,Life Sciences,1,1,Female,74,3,Research Scientist,1,Single,10741,5604,1,Yes,13,3,4,80,14,2,2,0,5,8,No
34,Travel_Rarely,793,Sales,4,4,Marketing,1,3,Female,66,1,Healthcare Representative,3,Single,13716,19116,3,Yes,16,3,4,80,2,0,3,4,7,3,No
33,Non-Travel,1038,Sales,8,1,Life Sciences,1,2,Female,88,2,Sales Representative,4,Single,2342,21437,0,Yes,19,3,4,80,3,2,2,2,2,2,No
